IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",79.73010566254075
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",80.09764429067948
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",80.46880486668763
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",80.85421933536908
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",81.24321992061375
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",81.65511671052684
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",82.10465030635767
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",83.12007866962341
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",84.61471989871684
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",86.06394295656051
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",87.50579272783735
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",88.97201475453565
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",90.606438885726
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",92.03679875147805
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",92.83330081974066
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",93.24195985301202
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",93.5556251169494
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",93.59599505527974
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",93.28160818864785
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",93.0025191398894
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",92.92985822746509
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",93.02756820887262
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",93.29794427833758
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",93.744293864486
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",94.42568188966347
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",94.91213168403158
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",95.02395422351569
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",95.20852327243338
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",95.3741375603658
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",724,"Spain","ES","ESP",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",95.37204142895249
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",729,"Sudan","SD","SDN",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12.476417346429233
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",729,"Sudan","SD","SDN",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12.730912067078826
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",729,"Sudan","SD","SDN",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12.989646331523094
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",729,"Sudan","SD","SDN",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13.283257259933205
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",729,"Sudan","SD","SDN",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13.622260144682423
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",729,"Sudan","SD","SDN",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13.978167665002085
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",729,"Sudan","SD","SDN",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",14.295090985272596
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",729,"Sudan","SD","SDN",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",14.617061759193616
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",729,"Sudan","SD","SDN",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",14.99052318906323
